,time,closeBTC,closeETH,close,closeLTC,closeLUNA,closeAVAX,closeBCH,closeALGO,closeADA,closeBNB,closeXRP,closeSOL,closeDOT,closeUNI,closeBUSD,closeUSDC,closeLINK,closeATOM,closeWBTC,closeICP,closeMATIC,closeFIL,closeXLM,closeTRX,closeFTT,closeETC,closeVET,closeDAI,closeTHETA,closeXTZ,closeEGLD,closeBTCB,closeCAKE,closeXMR,closeCRO,closeXYM,closeNEAR,closeEOS,closeQNT,closeAXS,closeAXS,closeAAVE,closeHBAR,closeMIOTA,closeGRT,closeFTM,closeNEO,closeSHIB,closeKSM,closeLEO,closeKLAY,closeBSV,closeUST,closeWAVES,closeMKR,closeCELO,closeBTT,closeAMP,closeCOMP,closeHT,closeRUNE,closeDASH,closeHNT,closeAR,closeCHZ,closeSTX,closeREV,closeONE,closeDCR,closeZEC,closeXDC,closeTFUEL,closeHOT,closeXEM,closeTUSD,closeMANA,closeSNX,closeOMG,closeSUSHI,closeENJ,closeCEL,closeFLOW,closeIOST,closeYGG,closeCRV,closeYFI,closeICX,closeZIL,closeQTUM,closeBAT,closeRVN,closeOKB,closeBTG,closeMDX,closeUSDP,closeTEL,closeAUDIO,closePERP,closeZEN,closeKCS,closeREN,closeBNT,closeNEXO,closeCELR,closeZRX,closeTWT,closeSC,closeONT,closeDGB,closeVGX,closeRENBTC,closeNANO,closeANKR,closeCHSB,closeSAND,closeUMA,closeFET,closeLRC,closeIOTX,closeKAVA,closeUSDN,close1INCH,closeGLM,closeERG,closeHUSD,closeUBT,closeCOTI,closeRSR,closeOCEAN,closeNMR,closeSXP,closeXDB,closeWAXP,closeSRM,closeETN,closeELF,closeDENT,closeSKL,closeLSK,closeGNO,closeVLX,closeXYO,closeCKB,closeANC,closePOLY,closeALPHA,closeLPT,closeXCH,closeGT,closeSTORJ,closeDAG,closeCVC,closeXVG,closeVTHO,closeBEST,closeWRX,closeWIN,closeBCD,closeBAKE,closeINJ,closePAXG,closeCTC,closeOGN,closeSNT,closeSTMX,closeSTRAX,closeONG,closeXVS,closeXWC,closeROSE,closePROM,closeREEF,closeBAND,closeRLC,closeEWT,closeDFI,closeMLN,closeORBS,closeALICE,closeCTSI,closeHIVE,closeREP,closeOXT,closeARK,closeDERO,closePHA,closeNKN,closeFUN,closeCSPR,closeMAID,closeREQ,closeSTEEM,closeANT,closeMTL,closeNU,closeTOMO,closeTITAN,closeTRAC,closeNOIA,closeBADGER
88,2021-10-07 01:00:00,54807.56,3517.81,0.2462,175.41,41.24,58.32,603.87,1.784,2.172,428.34,1.058,152.37,31.4,24.77,0.9998,1.0,26.2,34.15,54807.56,52.14,1.247,69.93,0.3537,0.09423,55.59,53.75,0.1105,1.0,6.269,7.651,227.56,0.0,19.46,290.32,0.1875,0.2143,7.662,4.622,290.28,126.58,126.58,302.76,0.3697,1.28,0.7184,1.66,45.56,3.188e-05,330.82,2.905,1.459,148.97,1.002,27.38,2445.58,5.698,0.003591,0.0476,301.72,8.0,8.439,182.15,21.19,61.71,0.2955,1.379,0.02028,0.1654,127.21,123.52,0.1291,0.2954,0.009472,0.1684,1.0,0.7564,10.02,14.08,10.32,1.618,5.779,19.34,0.05344,7.585,2.694,31312.92,2.142,0.09625,12.84,0.7219,0.1142,16.88,70.54,1.259,0.9987,0.01769,2.114,14.43,76.43,11.12,1.1,3.918,1.695,0.1277,1.008,1.034,0.01856,0.939,0.05103,2.252,54697.94,5.282,0.08637,0.6701,0.7851,9.714,0.6873,0.3891,0.07216,6.182,1.009,3.079,0.5442,11.59,1.004,2.43,0.4925,0.0371,0.7997,44.99,2.421,0.01315,0.2994,7.955,0.02026,0.6863,0.00598,0.3247,3.283,298.44,0.07287,0.02566,0.01425,3.219,0.8478,1.017,17.45,164.37,4.22,1.318,0.2005,0.5288,0.02225,0.0103,0.887,1.192,0.0005481,2.373,1.83,10.52,1765.9,2.518,0.889,0.08837,0.03215,2.239,0.003288,27.96,0.8972,0.1671,18.76,0.02113,8.159,3.872,9.816,2.49,129.28,0.12,12.8,0.631,1.052,24.72,0.322,1.455,25.2,0.6927,0.4187,0.01942,0.1047,0.621,0.1871,0.6332,4.616,3.426,0.3091,2.389,4.802,0.4387,0.3995,24.31
89,2021-10-07 02:00:00,55094.71,3533.33,0.2447,176.36,41.39,58.79,604.66,1.787,2.17,429.75,1.062,152.28,31.5,24.96,0.9999,0.9999,26.14,34.24,55094.71,52.46,1.245,72.04,0.3538,0.09542,56.11,53.98,0.1107,1.001,6.356,7.583,229.47,0.0,19.49,287.32,0.1876,0.2176,7.642,4.631,286.91,126.42,126.42,302.46,0.3684,1.266,0.7137,1.65,45.75,3.236e-05,331.45,2.921,1.477,149.91,1.001,27.27,2435.77,5.731,0.003626,0.04911,300.13,8.04,8.424,181.7,21.58,61.54,0.296,1.394,0.01708,0.1655,126.88,123.08,0.1294,0.2992,0.009472,0.1689,1.001,0.7558,10.03,14.03,10.31,1.626,5.814,19.41,0.05349,7.576,2.696,31261.96,2.134,0.09616,12.88,0.7216,0.1137,17.02,70.8,1.265,0.9983,0.01781,2.121,14.1,77.18,11.21,1.103,3.946,1.715,0.1289,1.002,1.041,0.01856,0.9373,0.05075,2.207,54984.52,5.263,0.08624,0.6727,0.7852,9.726,0.6924,0.3902,0.0713,6.198,1.014,3.062,0.5434,11.42,0.996,2.407,0.49,0.03703,0.799,45.12,2.43,0.01322,0.2973,7.966,0.01989,0.6876,0.006007,0.3235,3.3,301.37,0.07287,0.02547,0.01432,3.297,0.8479,1.018,17.37,165.84,4.29,1.322,0.2046,0.5275,0.02223,0.0101,0.887,1.197,0.0005509,2.438,1.826,10.63,1767.44,2.647,0.8865,0.08961,0.03198,2.247,0.003306,27.94,0.9019,0.1685,18.86,0.02122,8.15,3.874,9.901,2.504,129.64,0.1212,12.83,0.6287,1.027,24.8,0.3219,1.466,25.0,0.6925,0.3885,0.01944,0.1058,0.6242,0.1878,0.6388,4.625,3.431,0.3091,2.378,4.682,0.4427,0.4022,24.36
90,2021-10-07 03:00:00,54827.23,3521.45,0.24,175.89,41.38,58.61,601.99,1.785,2.164,428.76,1.059,152.12,31.35,24.85,0.9999,0.9998,26.02,34.04,54827.23,52.65,1.239,71.57,0.3599,0.09596,55.87,53.61,0.1103,1.001,6.296,7.486,228.25,0.0,19.56,287.35,0.1871,0.2169,7.605,4.615,288.82,126.11,126.11,301.63,0.3679,1.264,0.7066,1.601,45.58,3.046e-05,327.76,2.932,1.474,149.9,1.001,27.38,2426.93,5.69,0.003613,0.04901,301.59,7.986,8.371,180.77,21.05,60.8,0.2943,1.4,0.017,0.1656,126.38,122.43,0.131,0.2966,0.009438,0.1692,0.9966,0.7536,9.969,13.91,10.28,1.613,5.762,19.23,0.05328,7.594,2.682,31077.37,2.123,0.09581,12.79,0.7171,0.1121,17.07,69.58,1.261,0.9986,0.01803,2.106,14.06,77.02,11.13,1.095,3.918,1.718,0.1277,0.9975,1.037,0.01846,0.9344,0.05043,2.204,54717.58,5.233,0.08598,0.6726,0.7832,9.649,0.6892,0.3864,0.07007,6.157,1.009,3.039,0.5388,11.23,1.004,2.449,0.4923,0.03689,0.7824,44.77,2.411,0.01316,0.296,7.939,0.01944,0.6821,0.005986,0.3227,3.283,299.34,0.07287,0.02541,0.01426,3.286,0.8389,1.012,17.36,165.3,4.294,1.316,0.2007,0.5289,0.02227,0.0101,0.887,1.175,0.0005483,2.502,1.822,10.65,1762.15,2.59,0.8899,0.08927,0.03233,2.283,0.00329,27.82,0.8975,0.1667,18.17,0.02112,8.136,3.838,9.803,2.505,128.79,0.1217,12.85,0.6301,1.0,24.83,0.3192,1.465,24.98,0.6828,0.3818,0.01938,0.1036,0.6212,0.1877,0.631,4.579,3.42,0.3063,2.367,4.673,0.4522,0.4019,24.95
91,2021-10-07 04:00:00,55086.43,3543.18,0.2443,178.32,42.47,59.66,606.62,1.817,2.191,432.48,1.073,155.93,31.53,25.09,0.9999,0.9998,26.35,34.82,55086.43,53.74,1.257,72.21,0.3662,0.09712,56.36,54.04,0.1119,1.001,6.438,7.809,235.55,0.0,19.86,295.98,0.1868,0.2261,7.701,4.663,291.61,127.46,127.46,307.22,0.3756,1.286,0.7212,1.737,46.32,3.01e-05,333.93,2.965,1.482,151.21,1.001,27.79,2467.92,5.754,0.003644,0.04888,306.67,8.033,8.485,184.47,21.14,63.85,0.3013,1.433,0.01708,0.1691,127.3,127.8,0.1312,0.2997,0.009574,0.1708,1.0,0.765,10.1,14.62,10.41,1.64,5.806,19.4,0.05382,7.762,2.731,31569.99,2.19,0.09782,13.23,0.7266,0.1143,17.38,69.96,1.268,0.9901,0.01779,2.14,14.01,78.44,11.28,1.115,3.945,1.737,0.1311,1.021,1.043,0.01874,0.9407,0.05157,2.218,54976.26,5.326,0.08733,0.6732,0.7878,9.743,0.6997,0.3911,0.07167,6.296,1.014,3.094,0.5435,11.45,0.9957,2.441,0.5072,0.03748,0.7913,45.08,2.465,0.01322,0.2961,8.063,0.01995,0.6874,0.006094,0.3316,3.288,300.72,0.07287,0.02648,0.01432,3.306,0.8539,1.031,17.55,168.12,4.272,1.331,0.1995,0.5336,0.02275,0.0103,0.887,1.185,0.0005509,2.521,1.871,10.8,1766.07,2.651,0.9073,0.08929,0.03292,2.264,0.003305,28.38,0.9018,0.1693,18.71,0.02151,8.302,3.947,9.789,2.507,130.11,0.1234,13.38,0.6364,0.9954,24.97,0.3235,1.495,25.26,0.6891,0.3857,0.01931,0.1069,0.6192,0.1918,0.6371,4.643,3.478,0.3102,2.399,4.751,0.4596,0.4021,24.99
92,2021-10-07 05:00:00,54749.91,3539.88,0.2446,179.37,41.9,59.29,607.89,1.819,2.195,433.28,1.073,155.51,31.56,25.19,0.9999,1.0,26.36,34.69,54749.91,53.41,1.259,71.94,0.3645,0.09666,56.01,54.04,0.1117,1.001,6.432,7.819,234.44,0.0,20.51,293.9,0.1858,0.2205,7.687,4.648,290.5,127.49,127.49,305.83,0.377,1.275,0.7199,1.772,46.18,3.03e-05,333.92,2.965,1.477,150.01,1.003,27.64,2464.58,5.802,0.003625,0.0484,306.99,7.949,8.51,184.95,21.1,65.54,0.3009,1.421,0.01752,0.1705,126.8,127.35,0.1314,0.2995,0.009565,0.1706,1.001,0.7651,10.08,14.26,10.41,1.635,5.776,19.15,0.05377,7.961,2.726,31562.52,2.167,0.09715,13.09,0.7248,0.1139,17.1,70.19,1.267,1.001,0.01809,2.147,14.0,78.07,11.29,1.117,3.956,1.724,0.1767,1.023,1.038,0.01871,0.9354,0.05218,2.202,54744.44,5.377,0.08719,0.6719,0.7883,9.84,0.7019,0.3918,0.07136,6.274,1.008,3.105,0.5437,11.32,0.9981,2.457,0.5045,0.03753,0.7886,44.78,2.471,0.01314,0.296,8.042,0.02007,0.6882,0.006018,0.3311,3.012,299.04,0.07287,0.02588,0.01423,3.303,0.8481,1.03,17.53,166.93,4.224,1.327,0.1986,0.533,0.02276,0.0102,0.887,1.195,0.0005475,2.63,2.037,11.72,1758.02,2.635,0.9027,0.08924,0.03271,2.271,0.003285,28.61,0.8963,0.1669,18.83,0.02157,8.256,3.935,9.713,2.494,132.33,0.1221,13.22,0.6464,1.004,24.97,0.3241,1.513,25.21,0.6903,0.3823,0.0193,0.1051,0.6209,0.1916,0.6301,4.665,3.483,0.3153,2.411,5.005,0.4506,0.4013,24.1
93,2021-10-07 06:00:00,54545.45,3531.2,0.2437,178.34,41.98,59.35,606.0,1.835,2.186,434.9,1.069,154.01,31.57,25.05,1.0,1.0,26.21,34.6,54545.45,52.69,1.265,71.72,0.3587,0.09595,56.17,53.71,0.111,1.001,6.388,7.686,232.53,0.0,20.57,292.15,0.1851,0.2293,7.669,4.627,293.56,127.31,127.31,304.54,0.3733,1.272,0.7174,1.75,45.9,3.14e-05,333.38,2.946,1.475,149.56,1.001,27.44,2461.58,5.818,0.003607,0.04908,304.65,7.882,8.428,186.71,21.04,63.22,0.2982,1.427,0.018,0.1698,126.65,128.51,0.1312,0.2995,0.009545,0.1702,1.0,0.7627,10.02,14.12,10.35,1.62,5.755,19.22,0.0535,7.729,2.707,31526.92,2.149,0.09695,12.96,0.7209,0.1129,17.07,69.87,1.264,0.9901,0.01808,2.165,13.82,77.84,11.3,1.107,3.943,1.706,0.1424,1.016,1.042,0.01868,0.9385,0.05176,2.206,54540.0,5.375,0.08663,0.665,0.7847,9.919,0.7053,0.3914,0.07128,6.218,0.9922,3.072,0.5435,11.18,0.9958,2.391,0.5032,0.03735,0.7852,45.71,2.443,0.01309,0.2949,7.997,0.01886,0.6882,0.006038,0.3283,3.237,298.35,0.07287,0.0258,0.01418,3.295,0.8444,1.019,17.55,165.44,4.2,1.317,0.1985,0.5298,0.02322,0.0102,0.887,1.188,0.0005455,2.669,2.156,10.91,1764.3,2.625,0.9202,0.08884,0.03259,2.257,0.003273,28.7,0.8929,0.1698,19.16,0.02158,8.182,3.898,9.671,2.467,132.62,0.12,13.14,0.6478,1.001,24.82,0.3256,1.497,24.92,0.684,0.3771,0.01935,0.1053,0.6158,0.1917,0.6296,4.651,3.463,0.3145,2.394,4.827,0.4488,0.3998,24.14
94,2021-10-07 07:00:00,54789.43,3612.68,0.2482,185.2,43.3,61.31,624.01,1.869,2.249,445.02,1.086,158.5,32.4,25.56,1.0,1.0,27.08,35.61,54844.22,53.85,1.29,72.47,0.3645,0.09752,57.35,55.34,0.1141,1.001,6.528,7.864,239.54,0.0,20.86,294.16,0.1873,0.2565,7.802,4.783,299.84,129.48,129.48,310.49,0.3818,1.28,0.7291,1.817,47.16,3.077e-05,344.34,2.957,1.486,152.7,1.002,28.09,2513.88,5.985,0.003659,0.04942,312.02,8.072,8.661,194.28,21.4,63.17,0.3079,1.439,0.01918,0.1763,128.65,127.55,0.1298,0.3024,0.009692,0.1727,0.9997,0.7749,10.21,14.51,10.64,1.661,5.818,19.2,0.05448,7.972,2.756,32071.73,2.21,0.09915,13.25,0.7337,0.1151,17.24,70.73,1.293,0.9986,0.01846,2.2,14.08,80.5,11.48,1.134,4.0,1.738,0.1419,1.035,1.062,0.01882,0.9537,0.0527,2.255,54679.85,5.449,0.08824,0.6694,0.7951,10.04,0.7286,0.3976,0.07273,6.334,0.9966,3.148,0.5527,11.24,1.005,2.436,0.5153,0.0385,0.8096,45.76,2.482,0.01315,0.3006,8.177,0.0207,0.6972,0.006178,0.3358,3.282,298.77,0.07287,0.02572,0.01425,3.371,0.8536,1.043,17.94,167.66,4.247,1.343,0.2045,0.538,0.02331,0.0105,0.9133,1.211,0.0005479,2.754,2.129,11.26,1772.44,2.636,0.9248,0.09039,0.03313,2.277,0.003287,29.38,0.8969,0.1737,19.29,0.02188,8.413,3.986,9.72,2.495,134.3,0.1222,13.51,0.6556,1.005,25.2,0.3333,1.533,25.25,0.6947,0.3846,0.01947,0.1068,0.5925,0.1944,0.634,4.77,3.544,0.3155,2.472,4.964,0.4733,0.4065,24.38
95,2021-10-07 08:00:00,54558.05,3590.96,0.2487,185.57,44.81,61.65,620.33,1.869,2.344,449.11,1.091,158.79,33.67,25.98,1.0,0.9998,27.39,36.06,54558.05,54.16,1.302,73.28,0.3594,0.09806,57.26,55.23,0.1172,1.0,6.543,8.003,244.15,0.0,20.19,292.59,0.1879,0.2586,8.107,4.788,300.63,127.12,127.12,312.77,0.3881,1.298,0.7394,1.81,47.09,3.117e-05,353.59,2.948,1.482,160.56,1.001,28.02,2534.13,5.94,0.00369,0.04948,315.14,8.041,8.732,196.52,21.43,61.21,0.3076,1.43,0.0191,0.175,127.99,127.67,0.1297,0.3039,0.009719,0.1731,0.9987,0.779,10.29,14.53,10.66,1.664,5.847,19.39,0.05462,7.927,2.786,32204.57,2.222,0.09975,13.3,0.7371,0.1153,17.16,71.31,1.286,0.9984,0.01849,2.196,14.05,81.22,11.49,1.152,4.004,1.722,0.144,1.039,1.072,0.01894,0.954,0.05315,0.808,54443.48,5.526,0.08933,0.6665,0.7974,10.11,0.7224,0.3996,0.07329,6.552,0.9924,3.181,0.5519,11.54,1.004,2.446,0.5203,0.03853,0.849,45.75,2.509,0.01309,0.3,8.373,0.02022,0.6981,0.006176,0.3371,3.242,298.91,0.07287,0.02607,0.01419,3.35,0.8582,1.048,18.03,168.53,4.335,1.347,0.2032,0.5399,0.02321,0.0106,0.887,1.216,0.0005456,2.72,2.125,11.42,1769.04,2.625,0.9253,0.09064,0.03332,2.271,0.003273,30.57,0.8931,0.1769,19.49,0.02194,8.487,4.02,9.668,2.471,134.64,0.1266,13.5,0.6611,0.9854,25.16,0.3335,1.535,24.91,0.6891,0.3866,0.01975,0.1091,0.5647,0.1958,0.6503,4.766,3.504,0.3195,2.507,4.79,0.4672,0.407,23.56
96,2021-10-07 09:00:00,54327.5,3567.19,0.2467,182.94,45.09,60.74,630.2,1.848,2.319,444.91,1.083,157.11,33.46,25.67,1.0,1.0,27.15,35.8,54327.5,53.36,1.29,72.25,0.3542,0.0969,56.98,54.63,0.1155,1.0,6.507,7.846,241.65,0.0,19.93,288.04,0.1867,0.2573,8.334,4.758,294.75,127.48,127.48,310.09,0.3826,1.27,0.7314,1.876,46.42,3.126e-05,354.05,2.96,1.475,171.08,1.001,27.95,2524.03,5.916,0.003639,0.04932,312.36,8.06,8.607,194.0,21.26,60.79,0.3072,1.397,0.01901,0.1742,126.37,125.71,0.1301,0.3004,0.009689,0.1714,1.001,0.7704,10.2,14.34,10.57,1.648,5.785,19.27,0.05415,7.785,2.76,31986.93,2.176,0.09825,13.08,0.7321,0.1139,16.99,70.73,1.277,0.998,0.01816,2.162,13.91,79.61,11.37,1.143,3.968,1.684,0.1397,1.023,1.047,0.01858,0.938,0.05228,2.303,54218.85,5.546,0.08835,0.6633,0.7917,9.945,0.7155,0.3961,0.07307,6.449,0.9882,3.176,0.5458,11.63,0.9959,2.386,0.5119,0.03821,0.8585,45.77,2.489,0.01304,0.2969,8.283,0.01908,0.6917,0.006029,0.3319,3.27,298.52,0.07287,0.02557,0.01413,3.328,0.8486,1.053,17.89,167.93,4.285,1.33,0.2023,0.5344,0.02311,0.0107,0.887,1.224,0.0005433,2.588,2.141,11.32,1764.56,2.601,0.9111,0.08996,0.03303,2.235,0.00326,30.12,0.8893,0.1761,19.34,0.02176,8.436,3.976,10.04,2.454,133.82,0.1244,13.34,0.648,0.963,25.06,0.3311,1.525,24.82,0.6849,0.3789,0.01981,0.1076,0.5585,0.193,0.641,4.729,3.467,0.3183,2.47,4.766,0.4541,0.4091,23.41
97,2021-10-07 10:00:00,53949.37,3553.55,0.2444,181.25,45.0,60.05,620.81,1.827,2.294,441.93,1.076,156.17,33.25,25.46,1.0,1.0,26.89,35.08,53942.89,53.2,1.274,71.56,0.352,0.09526,56.21,54.23,0.1143,1.001,6.393,7.736,238.19,0.0,19.75,283.02,0.1866,0.2646,8.26,4.709,296.98,126.31,126.31,307.57,0.3768,1.261,0.7242,1.814,46.03,3.396e-05,351.59,2.95,1.471,167.4,1.002,27.71,2500.66,5.804,0.003622,0.04856,310.38,7.997,8.458,193.57,20.99,60.05,0.3026,1.395,0.01834,0.1719,124.89,125.22,0.13,0.2994,0.009553,0.1699,0.9999,0.7623,10.06,14.18,10.51,1.625,5.713,19.19,0.05373,7.699,2.715,31952.76,2.149,0.09754,12.92,0.7244,0.1124,17.08,70.19,1.272,1.001,0.01802,2.137,13.84,79.25,11.32,1.118,3.941,1.728,0.1376,1.013,1.037,0.01841,0.9339,0.05203,2.252,53938.58,5.482,0.08712,0.657,0.782,9.923,0.709,0.3922,0.07202,6.344,0.9813,3.162,0.5444,11.66,0.9957,2.357,0.5082,0.03786,0.847,45.28,2.456,0.01295,0.2953,8.187,0.0199,0.689,0.006005,0.3286,3.247,296.56,0.07287,0.02534,0.01403,3.315,0.8386,1.058,17.84,165.95,4.262,1.312,0.2015,0.5288,0.02285,0.0106,0.887,1.209,0.0005395,2.511,2.068,11.81,1763.07,2.628,0.8999,0.08891,0.03283,2.228,0.003237,30.06,0.8832,0.1723,19.69,0.02149,8.393,3.931,9.84,2.46,133.01,0.1235,13.14,0.6399,0.942,25.09,0.3325,1.527,24.82,0.6823,0.3739,0.01963,0.1063,0.5595,0.1886,0.63,4.684,3.41,0.3135,2.443,4.986,0.4418,0.3976,23.49
98,2021-10-07 11:00:00,54327.53,3576.79,0.2513,183.69,45.13,60.58,625.27,1.866,2.324,445.21,1.084,157.86,34.61,25.77,1.0,0.9999,27.35,35.86,54327.53,53.54,1.291,72.31,0.3573,0.09586,57.28,54.66,0.1155,1.001,6.513,7.807,240.02,41832.2,19.89,283.97,0.1881,0.2828,8.149,4.767,298.13,127.11,127.11,309.94,0.3792,1.27,0.7348,1.814,46.4,3.304e-05,357.58,2.959,1.485,165.81,1.002,27.86,2521.23,5.91,0.003648,0.04893,313.85,8.006,8.533,193.46,21.2,60.09,0.306,1.389,0.01901,0.1736,126.37,126.26,0.1287,0.3015,0.009575,0.1719,0.9995,0.7712,10.14,14.23,10.56,1.641,5.726,19.23,0.05408,7.894,2.751,32338.77,2.165,0.09818,13.02,0.7305,0.1153,17.08,70.63,1.28,0.9976,0.01813,2.159,13.86,81.13,11.38,1.141,4.004,1.745,0.1385,1.026,1.041,0.0186,0.945,0.05251,2.295,54322.1,5.529,0.08797,0.6574,0.7962,9.98,0.7285,0.3951,0.07301,6.427,0.9882,3.205,0.5447,11.62,1.004,2.378,0.5121,0.03801,0.8606,45.61,2.48,0.01304,0.295,8.24,0.01982,0.6889,0.006009,0.3315,3.261,294.31,0.07287,0.02542,0.01413,3.23,0.8399,1.063,17.82,167.6,4.29,1.325,0.2014,0.5308,0.02297,0.0106,0.887,1.225,0.0005433,2.584,2.046,11.81,1767.82,2.572,0.9094,0.09107,0.03355,2.283,0.00326,30.6,0.8893,0.1745,19.2,0.02172,8.542,3.965,9.991,2.463,134.2,0.1239,13.25,0.6439,0.929,25.54,0.3349,1.543,24.95,0.6907,0.3766,0.01965,0.1087,0.5628,0.1919,0.6406,4.819,3.469,0.3161,2.47,4.875,0.4528,0.3966,23.94
99,2021-10-07 12:00:00,54005.49,3568.92,0.2514,179.93,46.26,60.32,618.88,1.85,2.3,441.36,1.074,158.91,34.0,25.57,1.0,1.0,27.25,35.96,54005.49,53.41,1.284,71.89,0.3548,0.09555,56.76,54.18,0.1143,1.001,6.431,7.745,241.51,0.0,19.7,281.15,0.1866,0.2752,8.274,4.727,294.44,126.03,126.03,307.48,0.3769,1.268,0.7273,1.792,46.04,3.478e-05,356.17,2.947,1.466,163.31,1.002,27.82,2501.47,5.823,0.003627,0.04884,311.32,8.004,8.475,191.8,20.98,61.08,0.3031,1.378,0.01836,0.1724,125.72,124.86,0.1283,0.3008,0.009576,0.1739,1.001,0.7646,10.16,14.13,10.46,1.636,5.711,19.33,0.05407,7.847,2.728,32081.12,2.134,0.09794,12.93,0.7251,0.1136,17.93,69.88,1.278,1.003,0.01802,2.218,13.83,80.63,11.31,1.13,3.957,1.744,0.1361,1.021,1.034,0.01853,0.9416,0.05307,2.254,53994.69,5.471,0.08723,0.6691,0.7952,9.909,0.7144,0.396,0.07223,6.373,0.9824,3.179,0.5457,11.44,1.002,2.356,0.509,0.03768,0.8556,45.28,2.477,0.01296,0.2961,8.2,0.02013,0.6877,0.00596,0.3291,3.246,295.51,0.07287,0.02473,0.01404,3.223,0.8423,1.062,17.85,168.61,4.279,1.318,0.2066,0.5336,0.02297,0.0104,0.9073,1.226,0.0005401,2.515,2.018,11.79,1762.53,2.557,0.9051,0.08817,0.03351,2.266,0.00324,29.96,0.8841,0.1728,19.11,0.02154,8.482,3.935,9.699,2.452,132.53,0.1237,13.1,0.6357,0.9311,25.27,0.331,1.548,25.18,0.6856,0.3709,0.01959,0.1345,0.5665,0.1927,0.6371,4.761,3.454,0.3143,2.439,4.886,0.4333,0.3948,23.54
100,2021-10-07 13:00:00,54591.1,3630.36,0.2514,183.02,45.98,60.71,625.88,1.876,2.316,446.65,1.082,159.94,34.5,25.99,1.0,1.0,27.67,36.19,54645.69,54.02,1.3,72.54,0.3564,0.09648,57.62,55.04,0.1153,1.001,6.513,7.935,241.57,0.0,20.06,284.37,0.1884,0.2799,8.26,4.77,296.37,127.94,127.94,312.11,0.3843,1.279,0.7329,1.84,46.68,3.316e-05,356.75,2.941,1.49,167.7,1.001,27.95,2519.91,5.891,0.003645,0.04926,315.18,8.186,8.576,194.06,21.24,63.16,0.3055,1.401,0.01856,0.1744,126.87,125.94,0.1288,0.3068,0.009569,0.1754,1.001,0.7711,10.25,14.34,10.62,1.653,5.732,19.48,0.05456,7.943,2.796,32488.45,2.162,0.09897,13.08,0.7319,0.1152,17.82,70.86,1.3,1.003,0.01812,2.21,13.74,80.52,11.41,1.138,4.005,1.741,0.1365,1.03,1.044,0.01873,0.949,0.05301,2.342,54580.18,5.513,0.08888,0.6654,0.8067,9.927,0.7073,0.3972,0.07251,6.469,0.993,3.201,0.5496,11.6,0.9952,2.397,0.5134,0.03837,0.8469,45.81,2.487,0.0131,0.2976,8.286,0.02055,0.6945,0.006063,0.3325,3.271,298.42,0.07287,0.02442,0.01419,3.278,0.8459,1.079,18.07,170.0,4.327,1.332,0.204,0.539,0.02313,0.0105,0.887,1.228,0.0005459,2.553,2.038,12.0,1762.16,2.667,0.9139,0.09127,0.03373,2.267,0.003275,29.94,0.8937,0.1759,19.32,0.02174,8.531,3.962,9.739,2.483,133.74,0.1245,13.39,0.6447,0.9351,25.66,0.3323,1.531,25.7,0.7017,0.3735,0.01971,0.1332,0.5628,0.1925,0.6368,4.76,3.485,0.3154,2.485,4.843,0.4629,0.3903,23.92
101,2021-10-07 14:00:00,53819.7,3564.36,0.2419,178.53,45.46,59.15,614.08,1.855,2.272,439.09,1.063,155.0,33.94,25.4,0.9995,1.0,26.78,35.55,53819.7,52.82,1.265,71.16,0.344,0.0946,56.23,53.74,0.1121,1.001,6.359,7.559,238.44,0.0,19.65,276.8,0.186,0.2609,7.992,4.667,291.01,122.35,122.35,304.26,0.3708,1.253,0.716,1.785,45.57,2.86e-05,352.47,2.911,1.477,174.48,1.0,27.34,2473.2,5.751,0.003577,0.04799,311.97,7.973,8.35,189.13,20.7,60.22,0.2975,1.379,0.0183,0.1692,124.32,123.55,0.1282,0.3003,0.009442,0.1698,1.001,0.7569,9.978,14.04,10.41,1.612,5.684,19.13,0.05347,7.809,2.777,31690.05,2.105,0.09633,12.78,0.7201,0.1121,17.39,69.57,1.276,1.002,0.01804,2.159,13.45,77.77,11.22,1.102,3.939,1.718,0.1308,1.006,1.033,0.01822,0.9253,0.05192,2.279,53690.53,5.371,0.08667,0.6644,0.7844,9.799,0.6929,0.3883,0.07007,6.313,0.979,3.12,0.5414,11.81,0.9958,2.321,0.4954,0.03723,0.8193,44.95,2.432,0.01292,0.2939,8.069,0.02082,0.6819,0.005917,0.3241,3.284,294.78,0.07287,0.02421,0.01399,3.204,0.8267,1.052,17.8,168.35,4.236,1.305,0.205,0.5298,0.02235,0.0102,0.9042,1.199,0.0005382,2.451,1.992,11.65,1765.29,2.563,0.8902,0.08989,0.03308,2.215,0.003229,29.21,0.881,0.1706,18.82,0.02117,8.317,3.859,9.661,2.442,132.09,0.1222,12.99,0.6263,0.9087,25.52,0.3296,1.489,25.23,0.6869,0.3637,0.01952,0.1281,0.5533,0.19,0.6248,4.761,3.406,0.3087,2.416,4.883,0.4455,0.3902,23.41
